,0,1,2
7881,0,1,0
7882,0,1,0
7883,0,1,0
7884,0,1,0
7885,0,1,0
7886,0,1,0
7887,0,0,1
7888,1,0,0
7889,0,1,0
7890,1,0,0
7891,1,0,0
7892,0,1,0
7893,1,0,0
7894,0,1,0
7895,0,1,0
7896,0,0,1
7897,0,0,1
7898,0,1,0
7899,0,1,0
7900,0,1,0
7901,0,1,0
7902,0,0,1
7903,1,0,0
7904,0,1,0
7905,0,1,0
7906,0,0,1
7907,0,1,0
7908,0,0,1
7909,0,1,0
7910,1,0,0
7911,0,1,0
7912,0,1,0
7913,1,0,0
7914,1,0,0
7915,0,1,0
7916,1,0,0
7917,1,0,0
7918,0,1,0
7919,1,0,0
7920,0,1,0
7921,0,0,1
7922,0,1,0
7923,0,1,0
7924,0,1,0
7925,1,0,0
7926,1,0,0
7927,0,1,0
7928,0,1,0
7929,0,0,1
7930,0,1,0
7931,1,0,0
7932,0,1,0
7933,1,0,0
7934,0,0,1
7935,1,0,0
7936,0,1,0
7937,1,0,0
7938,1,0,0
7939,0,1,0
7940,0,1,0
7941,0,1,0
7942,0,0,1
7943,1,0,0
7944,0,1,0
7945,1,0,0
7946,0,0,1
7947,0,0,1
7948,0,0,1
7949,0,0,1
7950,0,1,0
7951,0,1,0
7952,1,0,0
7953,1,0,0
7954,0,1,0
7955,0,1,0
7956,0,1,0
7957,0,1,0
7958,0,1,0
7959,0,1,0
7960,1,0,0
7961,1,0,0
7962,1,0,0
7963,0,0,1
7964,0,1,0
7965,0,1,0
7966,0,1,0
7967,0,0,1
7968,1,0,0
7969,0,0,1
7970,0,1,0
7971,1,0,0
7972,0,1,0
7973,0,1,0
7974,0,1,0
7975,0,0,1
7976,0,1,0
7977,1,0,0
7978,0,1,0
7979,0,1,0
7980,1,0,0
7981,1,0,0
7982,0,1,0
7983,0,0,1
7984,0,0,1
7985,0,1,0
7986,1,0,0
7987,0,0,1
7988,0,1,0
7989,0,1,0
7990,1,0,0
7991,0,0,1
7992,0,0,1
7993,1,0,0
7994,0,1,0
7995,0,1,0
7996,0,0,1
7997,0,0,1
7998,0,0,1
7999,0,1,0
8000,0,0,1
8001,1,0,0
8002,0,0,1
8003,0,1,0
8004,0,0,1
8005,1,0,0
8006,0,1,0
8007,1,0,0
8008,1,0,0
8009,1,0,0
8010,0,1,0
8011,0,1,0
8012,1,0,0
8013,1,0,0
8014,0,0,1
8015,1,0,0
8016,0,1,0
8017,1,0,0
8018,0,0,1
8019,0,1,0
8020,1,0,0
8021,0,1,0
8022,1,0,0
8023,0,1,0
8024,0,0,1
8025,0,1,0
8026,1,0,0
8027,0,1,0
8028,1,0,0
8029,0,0,1
8030,0,0,1
8031,0,0,1
8032,0,0,1
8033,1,0,0
8034,0,0,1
8035,0,1,0
8036,0,0,1
8037,0,1,0
8038,1,0,0
8039,0,1,0
8040,0,1,0
8041,1,0,0
8042,0,0,1
8043,1,0,0
8044,1,0,0
8045,1,0,0
8046,0,1,0
8047,1,0,0
8048,1,0,0
8049,1,0,0
8050,0,0,1
8051,0,0,1
8052,1,0,0
8053,0,1,0
8054,1,0,0
8055,0,0,1
8056,1,0,0
8057,0,1,0
8058,1,0,0
8059,1,0,0
8060,1,0,0
8061,0,0,1
8062,0,1,0
8063,0,1,0
8064,0,1,0
8065,1,0,0
8066,0,0,1
8067,0,0,1
8068,0,0,1
8069,0,1,0
8070,1,0,0
8071,0,0,1
8072,0,0,1
8073,1,0,0
8074,0,1,0
8075,0,0,1
8076,0,1,0
8077,0,1,0
8078,1,0,0
8079,0,1,0
8080,1,0,0
8081,0,0,1
8082,0,1,0
8083,0,1,0
8084,0,1,0
8085,0,1,0
8086,0,0,1
8087,0,1,0
8088,1,0,0
8089,0,1,0
8090,0,1,0
8091,1,0,0
8092,0,0,1
8093,0,0,1
8094,0,1,0
8095,1,0,0
8096,0,0,1
8097,0,1,0
8098,0,0,1
8099,0,1,0
8100,0,0,1
8101,0,1,0
8102,1,0,0
8103,1,0,0
8104,1,0,0
8105,0,0,1
8106,0,1,0
8107,1,0,0
8108,0,0,1
8109,0,0,1
8110,0,1,0
8111,0,1,0
8112,0,0,1
8113,1,0,0
8114,1,0,0
8115,1,0,0
8116,0,0,1
8117,0,1,0
8118,1,0,0
8119,1,0,0
8120,0,0,1
8121,0,1,0
8122,0,1,0
8123,1,0,0
8124,0,1,0
8125,1,0,0
8126,1,0,0
8127,0,1,0
8128,0,0,1
8129,0,1,0
8130,1,0,0
8131,0,1,0
8132,0,0,1
8133,0,1,0
8134,0,0,1
8135,1,0,0
8136,0,0,1
8137,0,1,0
8138,1,0,0
8139,0,1,0
8140,1,0,0
8141,0,1,0
8142,0,0,1
8143,0,0,1
8144,1,0,0
8145,0,0,1
8146,1,0,0
8147,1,0,0
8148,1,0,0
8149,1,0,0
8150,1,0,0
8151,0,1,0
8152,0,0,1
8153,0,0,1
8154,0,0,1
8155,0,1,0
8156,0,0,1
8157,0,1,0
8158,1,0,0
8159,0,1,0
8160,1,0,0
8161,0,0,1
8162,0,0,1
8163,0,0,1
8164,0,1,0
8165,1,0,0
8166,0,0,1
8167,0,1,0
8168,0,0,1
8169,1,0,0
8170,0,0,1
8171,1,0,0
8172,1,0,0
8173,0,1,0
8174,0,1,0
8175,1,0,0
8176,0,1,0
8177,1,0,0
8178,0,1,0
8179,0,1,0
8180,1,0,0
8181,1,0,0
8182,0,0,1
8183,0,0,1
8184,0,0,1
8185,1,0,0
8186,1,0,0
8187,0,0,1
8188,1,0,0
8189,0,0,1
8190,0,0,1
8191,1,0,0
8192,1,0,0
8193,0,0,1
8194,1,0,0
8195,0,1,0
8196,0,1,0
8197,0,1,0
8198,0,0,1
8199,0,1,0
8200,0,0,1
8201,1,0,0
8202,1,0,0
8203,1,0,0
8204,0,1,0
8205,1,0,0
8206,1,0,0
8207,0,1,0
8208,0,1,0
8209,1,0,0
8210,0,0,1
8211,1,0,0
8212,0,0,1
8213,1,0,0
8214,0,0,1
8215,1,0,0
8216,1,0,0
8217,0,0,1
8218,1,0,0
8219,0,0,1
8220,0,1,0
8221,1,0,0
8222,1,0,0
8223,0,1,0
8224,0,1,0
8225,0,0,1
8226,0,1,0
8227,0,0,1
8228,0,1,0
8229,1,0,0
8230,0,0,1
8231,0,1,0
8232,0,0,1
8233,0,0,1
8234,1,0,0
8235,0,0,1
8236,0,1,0
8237,0,1,0
8238,0,0,1
8239,0,1,0
8240,0,1,0
8241,0,1,0
8242,0,1,0
8243,1,0,0
8244,1,0,0
8245,0,0,1
8246,1,0,0
8247,0,1,0
8248,1,0,0
8249,0,1,0
8250,0,1,0
8251,0,0,1
8252,1,0,0
8253,0,1,0
8254,0,0,1
8255,1,0,0
8256,0,1,0
8257,0,1,0
8258,1,0,0
8259,0,0,1
8260,0,1,0
8261,1,0,0
8262,0,1,0
8263,1,0,0
8264,0,0,1
8265,0,0,1
8266,1,0,0
8267,0,1,0
8268,0,1,0
8269,0,0,1
8270,0,1,0
8271,0,1,0
8272,0,1,0
8273,0,1,0
8274,0,1,0
8275,1,0,0
8276,1,0,0
8277,1,0,0
8278,1,0,0
8279,0,1,0
8280,0,0,1
8281,0,0,1
8282,0,1,0
8283,1,0,0
8284,0,1,0
8285,0,0,1
8286,0,1,0
8287,1,0,0
8288,0,0,1
8289,0,1,0
8290,0,1,0
8291,0,0,1
8292,0,0,1
8293,0,0,1
8294,0,0,1
8295,0,1,0
8296,0,1,0
8297,0,1,0
8298,1,0,0
8299,0,0,1
8300,0,1,0
8301,0,0,1
8302,0,0,1
8303,1,0,0
8304,0,1,0
8305,1,0,0
8306,0,1,0
8307,0,1,0
8308,0,1,0
8309,0,0,1
8310,1,0,0
8311,0,0,1
8312,1,0,0
8313,0,1,0
8314,1,0,0
8315,0,1,0
8316,0,1,0
8317,0,0,1
8318,1,0,0
8319,0,0,1
8320,0,0,1
8321,0,0,1
8322,0,1,0
8323,0,1,0
8324,0,1,0
8325,0,0,1
8326,0,0,1
8327,1,0,0
8328,0,1,0
8329,0,1,0
8330,0,1,0
8331,0,1,0
8332,0,1,0
8333,0,0,1
8334,0,0,1
8335,0,1,0
8336,0,0,1
8337,0,1,0
8338,0,1,0
8339,0,1,0
8340,1,0,0
8341,0,1,0
8342,0,1,0
8343,0,1,0
8344,0,0,1
8345,0,1,0
8346,1,0,0
8347,1,0,0
8348,0,1,0
8349,0,1,0
8350,0,0,1
8351,1,0,0
8352,1,0,0
8353,0,1,0
8354,1,0,0
8355,0,0,1
8356,0,1,0
8357,1,0,0
8358,0,1,0
8359,0,1,0
8360,0,0,1
8361,0,1,0
8362,0,1,0
8363,0,0,1
8364,0,1,0
8365,0,1,0
8366,0,1,0
8367,0,1,0
8368,0,0,1
8369,1,0,0
8370,0,1,0
8371,0,1,0
8372,1,0,0
8373,1,0,0
8374,0,1,0
8375,1,0,0
8376,1,0,0
8377,1,0,0
8378,0,1,0
8379,0,0,1
8380,1,0,0
8381,1,0,0
8382,1,0,0
8383,1,0,0
8384,0,1,0
8385,1,0,0
8386,0,0,1
8387,0,1,0
8388,0,1,0
8389,1,0,0
8390,0,1,0
8391,0,0,1
8392,0,0,1
8393,0,0,1
8394,0,1,0
8395,1,0,0
8396,0,1,0
8397,0,0,1
8398,0,1,0
8399,1,0,0
8400,0,1,0
8401,0,0,1
8402,0,1,0
8403,0,0,1
8404,0,1,0
8405,0,1,0
8406,0,1,0
8407,0,1,0
8408,0,1,0
8409,0,1,0
8410,0,1,0
8411,1,0,0
8412,1,0,0
8413,1,0,0
8414,0,1,0
8415,0,0,1
8416,0,1,0
8417,0,1,0
8418,0,0,1
8419,0,1,0
8420,0,0,1
8421,0,0,1
8422,0,1,0
8423,0,1,0
8424,0,1,0
8425,0,1,0
8426,0,0,1
8427,0,1,0
8428,0,0,1
8429,0,0,1
8430,0,1,0
8431,0,1,0
8432,0,0,1
8433,1,0,0
8434,1,0,0
8435,1,0,0
8436,1,0,0
8437,0,1,0
8438,0,1,0
8439,1,0,0
8440,1,0,0
8441,0,0,1
8442,0,1,0
8443,0,0,1
8444,0,0,1
8445,0,1,0
8446,0,1,0
8447,1,0,0
8448,1,0,0
8449,0,0,1
8450,0,1,0
8451,0,1,0
8452,0,1,0
8453,0,1,0
8454,0,1,0
8455,0,1,0
8456,0,0,1
8457,0,0,1
8458,0,0,1
8459,1,0,0
8460,1,0,0
8461,0,0,1
8462,1,0,0
8463,0,1,0
8464,0,1,0
8465,0,0,1
8466,0,1,0
8467,1,0,0
8468,0,0,1
8469,0,1,0
8470,0,1,0
8471,0,1,0
8472,1,0,0
8473,0,1,0
8474,0,1,0
8475,0,1,0
8476,0,1,0
8477,0,1,0
8478,0,0,1
8479,1,0,0
8480,1,0,0
8481,0,0,1
8482,0,1,0
8483,0,1,0
8484,1,0,0
8485,1,0,0
8486,0,1,0
8487,1,0,0
8488,0,0,1
8489,0,1,0
8490,1,0,0
8491,1,0,0
8492,0,0,1
8493,0,0,1
8494,0,1,0
8495,1,0,0
8496,1,0,0
8497,1,0,0
8498,1,0,0
8499,1,0,0
8500,0,0,1
8501,0,1,0
8502,0,0,1
8503,0,1,0
8504,0,1,0
8505,0,0,1
8506,0,0,1
8507,0,0,1
8508,1,0,0
8509,1,0,0
8510,0,1,0
8511,0,1,0
8512,1,0,0
8513,0,1,0
8514,0,0,1
8515,1,0,0
8516,0,1,0
8517,0,1,0
8518,1,0,0
8519,0,0,1
8520,0,0,1
8521,0,0,1
8522,1,0,0
8523,1,0,0
8524,0,1,0
8525,0,1,0
8526,1,0,0
8527,1,0,0
8528,0,1,0
8529,1,0,0
8530,0,1,0
8531,0,1,0
8532,1,0,0
8533,1,0,0
8534,0,0,1
8535,1,0,0
8536,1,0,0
8537,1,0,0
8538,0,0,1
8539,0,1,0
8540,0,1,0
8541,1,0,0
8542,0,0,1
8543,0,1,0
8544,0,0,1
8545,0,0,1
8546,1,0,0
8547,1,0,0
8548,0,1,0
8549,0,1,0
8550,0,0,1
8551,0,1,0
8552,0,1,0
8553,0,0,1
8554,0,0,1
8555,0,0,1
8556,1,0,0
8557,1,0,0
8558,0,0,1
8559,0,1,0
8560,1,0,0
8561,0,0,1
8562,0,1,0
8563,1,0,0
8564,1,0,0
8565,1,0,0
8566,0,0,1
8567,0,0,1
8568,1,0,0
8569,0,1,0
8570,1,0,0
8571,0,0,1
8572,0,1,0
8573,1,0,0
8574,0,1,0
8575,1,0,0
8576,0,1,0
8577,0,1,0
8578,0,1,0
8579,0,0,1
8580,0,0,1
8581,0,0,1
8582,0,0,1
8583,1,0,0
8584,1,0,0
8585,0,0,1
8586,0,0,1
8587,0,1,0
8588,0,1,0
8589,0,1,0
8590,1,0,0
8591,1,0,0
8592,0,0,1
8593,1,0,0
8594,0,1,0
8595,0,1,0
8596,1,0,0
8597,0,0,1
8598,0,1,0
8599,1,0,0
8600,0,1,0
8601,1,0,0
8602,0,1,0
8603,0,1,0
8604,0,0,1
8605,0,0,1
8606,0,0,1
8607,1,0,0
8608,0,1,0
8609,0,1,0
8610,0,1,0
8611,0,1,0
8612,0,1,0
8613,0,1,0
8614,0,1,0
8615,0,0,1
8616,1,0,0
8617,1,0,0
8618,0,0,1
8619,0,0,1
8620,0,1,0
8621,1,0,0
8622,0,1,0
8623,0,1,0
8624,0,1,0
8625,0,1,0
8626,0,1,0
8627,0,1,0
8628,0,1,0
8629,0,0,1
8630,1,0,0
8631,1,0,0
8632,1,0,0
8633,0,1,0
8634,1,0,0
8635,1,0,0
8636,0,1,0
8637,0,0,1
8638,0,0,1
8639,0,0,1
8640,0,1,0
8641,1,0,0
8642,0,1,0
8643,1,0,0
8644,0,1,0
8645,1,0,0
8646,1,0,0
8647,1,0,0
8648,0,1,0
8649,0,0,1
8650,0,0,1
8651,1,0,0
8652,0,0,1
8653,0,1,0
8654,1,0,0
8655,0,1,0
8656,0,1,0
8657,0,1,0
8658,0,1,0
8659,0,1,0
8660,0,0,1
8661,0,1,0
8662,0,0,1
8663,0,0,1
8664,1,0,0
8665,0,1,0
8666,0,0,1
8667,0,0,1
8668,1,0,0
8669,0,1,0
8670,1,0,0
8671,0,0,1
8672,0,1,0
8673,0,1,0
8674,0,0,1
8675,1,0,0
8676,1,0,0
8677,0,0,1
8678,0,1,0
8679,1,0,0
8680,0,1,0
8681,0,1,0
8682,0,0,1
8683,1,0,0
8684,1,0,0
8685,0,1,0
8686,0,0,1
8687,0,1,0
8688,0,0,1
8689,0,1,0
8690,1,0,0
8691,0,1,0
8692,0,1,0
8693,1,0,0
8694,0,1,0
8695,0,0,1
8696,0,1,0
8697,0,0,1
8698,0,1,0
8699,0,0,1
8700,1,0,0
8701,1,0,0
8702,0,0,1
8703,1,0,0
8704,0,1,0
8705,0,0,1
8706,0,1,0
8707,0,0,1
8708,1,0,0
8709,1,0,0
8710,0,1,0
8711,0,0,1
8712,0,0,1
8713,1,0,0
8714,0,1,0
8715,1,0,0
8716,0,1,0
8717,0,0,1
8718,0,1,0
8719,1,0,0
8720,1,0,0
8721,1,0,0
8722,0,1,0
8723,0,1,0
8724,0,0,1
8725,0,1,0
8726,0,1,0
8727,0,1,0
8728,0,0,1
8729,1,0,0
8730,0,1,0
8731,0,0,1
8732,1,0,0
8733,0,1,0
8734,1,0,0
8735,0,0,1
8736,0,1,0
8737,0,0,1
8738,1,0,0
8739,0,0,1
8740,0,1,0
8741,0,0,1
8742,0,1,0
8743,1,0,0
8744,0,1,0
8745,0,1,0
8746,1,0,0
8747,1,0,0
8748,0,0,1
8749,0,1,0
8750,0,1,0
8751,0,0,1
8752,0,0,1
8753,1,0,0
8754,0,1,0
8755,0,1,0
8756,0,1,0
8757,0,0,1
8758,0,1,0
8759,0,1,0
8760,0,0,1
8761,1,0,0
8762,0,1,0
8763,0,0,1
8764,0,1,0
8765,1,0,0
8766,1,0,0
8767,1,0,0
8768,0,1,0
8769,0,1,0
8770,0,1,0
8771,0,1,0
8772,0,1,0
8773,1,0,0
8774,0,0,1
8775,0,0,1
8776,0,1,0
8777,1,0,0
8778,0,0,1
8779,0,1,0
8780,1,0,0
8781,1,0,0
8782,1,0,0
8783,0,1,0
8784,0,0,1
8785,1,0,0
8786,1,0,0
8787,0,0,1
8788,1,0,0
8789,0,0,1
8790,0,0,1
8791,0,1,0
8792,0,1,0
8793,0,0,1
8794,0,0,1
8795,0,0,1
8796,0,0,1
8797,1,0,0
8798,0,0,1
8799,0,0,1
8800,0,1,0
8801,1,0,0
8802,1,0,0
8803,1,0,0
8804,0,1,0
8805,1,0,0
8806,0,1,0
8807,0,0,1
8808,0,1,0
8809,1,0,0
8810,0,1,0
8811,0,0,1
8812,1,0,0
8813,1,0,0
8814,0,1,0
8815,1,0,0
8816,0,0,1
8817,0,0,1
8818,0,1,0
8819,0,1,0
8820,0,1,0
8821,1,0,0
8822,1,0,0
8823,0,0,1
8824,0,1,0
8825,1,0,0
8826,0,1,0
8827,0,0,1
8828,0,1,0
8829,0,0,1
8830,1,0,0
8831,0,1,0
8832,1,0,0
8833,1,0,0
8834,0,1,0
8835,0,0,1
8836,0,0,1
8837,0,0,1
8838,0,0,1
8839,0,0,1
8840,1,0,0
8841,0,0,1
8842,0,1,0
8843,0,0,1
8844,0,1,0
8845,0,0,1
8846,1,0,0
8847,0,1,0
8848,0,1,0
8849,0,0,1
8850,0,1,0
8851,0,0,1
8852,1,0,0
8853,0,0,1
8854,0,1,0
8855,0,1,0
8856,1,0,0
8857,0,1,0
8858,0,0,1
8859,0,1,0
8860,0,0,1
8861,0,1,0
8862,0,0,1
8863,0,1,0
8864,0,1,0
8865,0,1,0
8866,0,1,0
8867,0,1,0
8868,0,0,1
8869,1,0,0
8870,1,0,0
8871,0,0,1
8872,0,0,1
8873,1,0,0
8874,0,1,0
8875,1,0,0
8876,0,1,0
8877,0,0,1
8878,0,0,1
8879,0,0,1
8880,1,0,0
8881,0,1,0
8882,0,0,1
8883,0,0,1
8884,0,1,0
8885,0,0,1
8886,0,0,1
8887,0,1,0
8888,0,1,0
8889,1,0,0
8890,0,0,1
8891,0,1,0
8892,0,0,1
8893,0,0,1
8894,1,0,0
8895,0,1,0
8896,1,0,0
8897,1,0,0
8898,0,0,1
8899,0,0,1
8900,1,0,0
8901,0,0,1
8902,0,1,0
8903,0,1,0
8904,0,0,1
8905,0,0,1
8906,0,1,0
8907,0,0,1
8908,0,0,1
8909,1,0,0
8910,0,1,0
8911,1,0,0
8912,1,0,0
8913,0,0,1
8914,0,1,0
8915,0,1,0
8916,1,0,0
8917,0,0,1
8918,1,0,0
8919,1,0,0
8920,0,1,0
8921,1,0,0
8922,1,0,0
8923,1,0,0
8924,1,0,0
8925,0,1,0
8926,1,0,0
8927,0,0,1
8928,0,0,1
8929,1,0,0
8930,0,0,1
8931,0,1,0
8932,0,1,0
8933,0,1,0
8934,0,0,1
8935,1,0,0
8936,0,1,0
8937,0,0,1
8938,0,0,1
8939,1,0,0
8940,0,0,1
8941,1,0,0
8942,1,0,0
8943,1,0,0
8944,0,1,0
8945,0,0,1
8946,0,0,1
8947,0,1,0
8948,0,1,0
8949,0,1,0
8950,0,1,0
8951,0,1,0
8952,0,0,1
8953,1,0,0
8954,0,0,1
8955,1,0,0
8956,1,0,0
8957,1,0,0
8958,0,1,0
8959,0,1,0
8960,0,0,1
8961,0,0,1
8962,1,0,0
8963,1,0,0
8964,1,0,0
8965,0,1,0
8966,1,0,0
8967,0,1,0
8968,0,1,0
8969,0,0,1
8970,0,1,0
8971,0,0,1
8972,0,0,1
8973,0,0,1
8974,1,0,0
8975,0,0,1
8976,0,0,1
8977,1,0,0
8978,0,1,0
8979,0,1,0
8980,0,1,0
8981,0,0,1
8982,0,0,1
8983,0,0,1
8984,0,0,1
8985,0,1,0
8986,0,0,1
8987,1,0,0
8988,0,1,0
8989,0,0,1
8990,1,0,0
8991,1,0,0
8992,0,0,1
8993,0,1,0
8994,1,0,0
8995,1,0,0
8996,1,0,0
8997,0,1,0
8998,0,1,0
8999,0,0,1
9000,0,1,0
9001,0,0,1
9002,1,0,0
9003,1,0,0
9004,1,0,0
9005,0,0,1
9006,0,1,0
9007,1,0,0
9008,0,1,0
9009,1,0,0
9010,1,0,0
9011,1,0,0
9012,0,0,1
9013,0,1,0
9014,1,0,0
9015,1,0,0
9016,0,1,0
9017,0,0,1
9018,1,0,0
9019,1,0,0
9020,0,1,0
9021,0,1,0
9022,0,1,0
9023,0,1,0
9024,0,0,1
9025,0,0,1
9026,0,0,1
9027,0,1,0
9028,0,1,0
9029,0,0,1
9030,1,0,0
9031,1,0,0
9032,0,1,0
9033,0,1,0
9034,1,0,0
9035,0,0,1
9036,0,1,0
9037,0,0,1
9038,0,1,0
9039,0,1,0
9040,1,0,0
9041,1,0,0
9042,0,0,1
9043,1,0,0
9044,0,1,0
9045,1,0,0
9046,0,0,1
9047,1,0,0
9048,1,0,0
9049,0,1,0
9050,0,0,1
9051,1,0,0
9052,0,1,0
9053,0,1,0
9054,0,1,0
9055,0,0,1
9056,1,0,0
9057,1,0,0
9058,0,1,0
9059,1,0,0
9060,1,0,0
9061,0,1,0
9062,0,1,0
9063,0,0,1
9064,0,0,1
9065,0,1,0
9066,0,0,1
9067,1,0,0
9068,1,0,0
9069,0,0,1
9070,1,0,0
9071,1,0,0
9072,0,0,1
9073,0,1,0
9074,0,1,0
9075,1,0,0
9076,0,0,1
9077,1,0,0
9078,0,0,1
9079,0,0,1
9080,0,1,0
9081,0,1,0
9082,1,0,0
9083,0,1,0
9084,0,0,1
9085,1,0,0
9086,1,0,0
9087,1,0,0
9088,0,0,1
9089,1,0,0
9090,0,0,1
9091,0,0,1
9092,1,0,0
9093,0,0,1
9094,0,0,1
9095,0,0,1
9096,0,0,1
9097,0,0,1
9098,0,1,0
9099,0,1,0
9100,0,1,0
9101,0,0,1
9102,0,0,1
9103,0,1,0
9104,1,0,0
9105,0,0,1
9106,0,1,0
9107,0,1,0
9108,1,0,0
9109,0,1,0
9110,1,0,0
9111,0,1,0
9112,0,1,0
9113,0,0,1
9114,0,1,0
9115,0,1,0
9116,0,1,0
9117,0,0,1
9118,0,1,0
9119,0,0,1
9120,1,0,0
9121,0,1,0
9122,0,0,1
9123,0,1,0
9124,1,0,0
9125,0,0,1
9126,1,0,0
9127,0,1,0
9128,0,0,1
9129,0,1,0
9130,0,1,0
9131,0,1,0
9132,1,0,0
9133,0,0,1
9134,0,0,1
9135,1,0,0
9136,1,0,0
9137,0,1,0
9138,1,0,0
9139,1,0,0
9140,0,1,0
9141,1,0,0
9142,0,0,1
9143,0,1,0
9144,1,0,0
9145,0,0,1
9146,0,1,0
9147,0,0,1
9148,0,0,1
9149,0,1,0
9150,0,0,1
9151,0,1,0
9152,0,1,0
9153,0,0,1
9154,0,1,0
9155,0,0,1
9156,1,0,0
9157,1,0,0
9158,1,0,0
9159,0,0,1
9160,1,0,0
9161,0,1,0
9162,0,1,0
9163,0,1,0
9164,1,0,0
9165,1,0,0
9166,0,1,0
9167,0,0,1
9168,0,1,0
9169,1,0,0
9170,0,0,1
9171,0,0,1
9172,0,0,1
9173,0,0,1
9174,1,0,0
9175,0,0,1
9176,1,0,0
9177,1,0,0
9178,1,0,0
9179,0,0,1
9180,0,1,0
9181,0,0,1
9182,0,0,1
9183,0,0,1
9184,0,1,0
9185,0,1,0
9186,0,0,1
9187,0,0,1
9188,0,1,0
9189,1,0,0
9190,0,0,1
9191,0,0,1
9192,0,1,0
9193,0,1,0
9194,1,0,0
9195,1,0,0
9196,0,1,0
9197,0,1,0
9198,0,1,0
9199,0,1,0
9200,1,0,0
9201,0,1,0
9202,1,0,0
9203,1,0,0
9204,0,1,0
9205,0,1,0
9206,0,0,1
9207,0,1,0
9208,1,0,0
9209,0,0,1
9210,1,0,0
9211,0,1,0
9212,0,1,0
9213,1,0,0
9214,0,0,1
9215,1,0,0
9216,0,0,1
9217,1,0,0
9218,1,0,0
9219,0,0,1
9220,1,0,0
9221,0,1,0
9222,1,0,0
9223,0,1,0
9224,0,1,0
9225,0,0,1
9226,0,1,0
9227,1,0,0
9228,0,1,0
9229,0,0,1
9230,0,0,1
9231,0,1,0
9232,1,0,0
9233,1,0,0
9234,0,1,0
9235,0,0,1
9236,1,0,0
9237,0,1,0
9238,1,0,0
9239,0,1,0
9240,0,0,1
9241,0,1,0
9242,0,0,1
9243,0,1,0
9244,0,0,1
9245,0,0,1
9246,0,0,1
9247,0,1,0
9248,0,1,0
9249,0,1,0
9250,0,0,1
9251,0,1,0
9252,1,0,0
9253,1,0,0
9254,0,1,0
9255,0,1,0
9256,0,1,0
9257,0,1,0
9258,0,1,0
9259,0,0,1
9260,0,1,0
9261,1,0,0
9262,1,0,0
9263,0,0,1
9264,1,0,0
9265,0,1,0
9266,1,0,0
9267,0,1,0
9268,0,0,1
9269,1,0,0
9270,1,0,0
9271,0,1,0
9272,0,0,1
9273,0,0,1
9274,1,0,0
9275,0,1,0
9276,1,0,0
9277,1,0,0
9278,1,0,0
9279,0,1,0
9280,1,0,0
9281,0,1,0
9282,1,0,0
9283,0,1,0
9284,0,0,1
9285,0,0,1
9286,0,1,0
9287,0,0,1
9288,0,1,0
9289,1,0,0
9290,0,0,1
9291,0,0,1
9292,0,1,0
9293,0,0,1
9294,1,0,0
9295,0,0,1
9296,0,1,0
9297,0,1,0
9298,0,1,0
9299,0,0,1
9300,0,1,0
9301,0,1,0
9302,0,0,1
9303,0,1,0
9304,0,1,0
9305,1,0,0
9306,0,0,1
9307,0,0,1
9308,0,0,1
9309,0,0,1
9310,1,0,0
9311,0,1,0
9312,1,0,0
9313,1,0,0
9314,0,0,1
9315,0,1,0
9316,0,1,0
9317,0,1,0
9318,0,1,0
9319,0,0,1
9320,1,0,0
9321,0,0,1
9322,0,1,0
9323,1,0,0
9324,0,1,0
9325,0,0,1
9326,0,0,1
9327,0,1,0
9328,0,0,1
9329,1,0,0
9330,0,1,0
9331,0,1,0
9332,0,1,0
9333,0,0,1
9334,0,1,0
9335,1,0,0
9336,0,1,0
9337,0,1,0
9338,0,0,1
9339,0,0,1
9340,0,1,0
9341,0,0,1
9342,0,0,1
9343,0,1,0
9344,0,1,0
9345,0,1,0
9346,1,0,0
9347,0,0,1
9348,0,1,0
9349,0,1,0
9350,0,1,0
9351,0,0,1
9352,0,1,0
9353,0,1,0
9354,0,0,1
9355,0,1,0
9356,1,0,0
9357,0,1,0
9358,0,0,1
9359,0,1,0
9360,0,0,1
9361,1,0,0
9362,0,1,0
9363,0,1,0
9364,0,0,1
9365,0,1,0
9366,0,0,1
9367,0,1,0
9368,1,0,0
9369,0,1,0
9370,0,0,1
9371,1,0,0
9372,1,0,0
9373,1,0,0
9374,0,1,0
9375,0,0,1
9376,0,1,0
9377,0,1,0
9378,0,0,1
9379,1,0,0
9380,1,0,0
9381,1,0,0
9382,0,0,1
9383,0,1,0
9384,1,0,0
9385,0,0,1
9386,0,0,1
9387,1,0,0
9388,0,1,0
9389,0,1,0
9390,1,0,0
9391,1,0,0
9392,1,0,0
9393,1,0,0
9394,0,0,1
9395,1,0,0
9396,1,0,0
9397,0,0,1
9398,0,1,0
9399,0,0,1
9400,0,0,1
9401,0,0,1
9402,0,1,0
9403,0,0,1
9404,0,0,1
9405,0,1,0
9406,0,0,1
9407,0,1,0
9408,0,0,1
9409,0,0,1
9410,0,1,0
9411,0,1,0
9412,0,0,1
9413,0,0,1
9414,0,1,0
9415,0,1,0
9416,0,0,1
9417,0,1,0
9418,0,1,0
9419,1,0,0
9420,1,0,0
9421,1,0,0
9422,1,0,0
9423,0,1,0
9424,0,1,0
9425,0,0,1
9426,0,1,0
9427,0,1,0
9428,1,0,0
9429,1,0,0
9430,0,0,1
9431,0,1,0
9432,1,0,0
9433,0,1,0
9434,1,0,0
